product_id,product_category_name,order_date,qty,total_price,product_score,year
bed2,bed_bath_table,2018-01-04,6,510.27,3.9,2018
bed2,bed_bath_table,2018-01-05,26,2174.89,3.9,2018
bed2,bed_bath_table,2018-01-06,23,1837.7,3.9,2018
bed2,bed_bath_table,2018-01-07,10,781.3,3.9,2018
bed2,bed_bath_table,2018-01-08,7,518.0,3.9,2018
furniture3,furniture_decor,2017-01-08,1,38.4,3.8,2017
furniture3,furniture_decor,2017-01-09,6,230.4,3.8,2017
furniture3,furniture_decor,2017-01-10,8,307.2,3.8,2017
furniture3,furniture_decor,2017-01-11,34,1170.35,3.8,2017
furniture3,furniture_decor,2017-01-12,4,153.6,3.8,2017
furniture3,furniture_decor,2018-01-01,15,576.0,3.8,2018
furniture3,furniture_decor,2018-01-02,4,153.6,3.8,2018
furniture3,furniture_decor,2018-01-03,14,493.4,3.8,2018
furniture3,furniture_decor,2018-01-04,4,140.0,3.8,2018
furniture3,furniture_decor,2018-01-05,4,140.0,3.8,2018
furniture3,furniture_decor,2018-01-06,2,70.0,3.8,2018
furniture3,furniture_decor,2018-01-08,1,35.0,3.8,2018
watches4,watches_gifts,2017-01-11,13,1404.0,4.2,2017
watches4,watches_gifts,2017-01-12,13,1404.0,4.2,2017
watches4,watches_gifts,2018-01-01,44,4752.0,4.2,2018
watches4,watches_gifts,2018-01-02,33,3564.0,4.2,2018
watches4,watches_gifts,2018-01-03,21,2214.0,4.2,2018
watches4,watches_gifts,2018-01-04,21,2205.0,4.2,2018
watches4,watches_gifts,2018-01-05,37,3885.0,4.2,2018
watches4,watches_gifts,2018-01-06,28,2940.0,4.2,2018
watches4,watches_gifts,2018-01-07,8,840.0,4.2,2018
watches4,watches_gifts,2018-01-08,7,735.0,4.2,2018
watches3,watches_gifts,2017-01-03,1,78.0,3.9,2017
watches3,watches_gifts,2017-01-06,3,234.0,3.9,2017
watches3,watches_gifts,2017-01-07,1,78.0,3.9,2017
watches3,watches_gifts,2017-01-08,5,390.0,3.9,2017
watches3,watches_gifts,2017-01-10,3,234.0,3.9,2017
watches3,watches_gifts,2017-01-11,2,156.0,3.9,2017
watches3,watches_gifts,2017-01-12,6,468.0,3.9,2017
watches3,watches_gifts,2018-01-01,9,702.0,3.9,2018
watches3,watches_gifts,2018-01-02,1,78.0,3.9,2018
watches3,watches_gifts,2018-01-03,1,78.0,3.9,2018
watches3,watches_gifts,2018-01-04,16,1248.0,3.9,2018
watches3,watches_gifts,2018-01-05,5,390.0,3.9,2018
watches3,watches_gifts,2018-01-06,39,3042.0,3.9,2018
watches3,watches_gifts,2018-01-07,40,3120.0,3.9,2018
watches3,watches_gifts,2018-01-08,28,2179.0,3.9,2018
furniture2,furniture_decor,2017-01-07,5,375.0,4.1,2017
furniture2,furniture_decor,2017-01-08,13,975.0,4.1,2017
furniture2,furniture_decor,2017-01-10,5,375.0,4.1,2017
furniture2,furniture_decor,2017-01-11,44,3300.0,4.1,2017
furniture2,furniture_decor,2017-01-12,47,3525.0,4.1,2017
furniture2,furniture_decor,2018-01-01,122,8538.0,4.1,2018
furniture2,furniture_decor,2018-01-02,44,3075.6,4.1,2018
furniture2,furniture_decor,2018-01-03,65,4543.5,4.1,2018
furniture2,furniture_decor,2018-01-04,83,5801.7,4.1,2018
furniture2,furniture_decor,2018-01-05,92,6430.8,4.1,2018
furniture2,furniture_decor,2018-01-06,2,179.8,4.1,2018
furniture2,furniture_decor,2018-01-07,2,179.8,4.1,2018
furniture2,furniture_decor,2018-01-08,3,309.7,4.1,2018
garden2,garden_tools,2017-01-04,5,299.5,4.3,2017
garden2,garden_tools,2017-01-05,2,119.8,4.3,2017
garden2,garden_tools,2017-01-06,5,299.5,4.3,2017
garden2,garden_tools,2017-01-07,15,898.5,4.3,2017
garden2,garden_tools,2017-01-08,19,1138.1,4.3,2017
garden2,garden_tools,2017-01-09,34,2036.6,4.3,2017
garden2,garden_tools,2017-01-10,13,778.7,4.3,2017
garden2,garden_tools,2017-01-11,9,495.5,4.3,2017
garden2,garden_tools,2017-01-12,1,49.9,4.3,2017
garden2,garden_tools,2018-01-01,1,49.9,4.3,2018
garden2,garden_tools,2018-01-02,4,203.6,4.3,2018
garden2,garden_tools,2018-01-03,2,107.8,4.3,2018
garden2,garden_tools,2018-01-04,2,107.8,4.3,2018
garden2,garden_tools,2018-01-05,4,199.6,4.3,2018
garden2,garden_tools,2018-01-06,5,249.5,4.3,2018
garden2,garden_tools,2018-01-07,3,149.7,4.3,2018
garden2,garden_tools,2018-01-08,3,149.7,4.3,2018
furniture1,furniture_decor,2017-01-07,1,38.4,3.7,2017
furniture1,furniture_decor,2017-01-08,8,307.2,3.7,2017
furniture1,furniture_decor,2017-01-09,12,460.8,3.7,2017
furniture1,furniture_decor,2017-01-10,25,960.0,3.7,2017
furniture1,furniture_decor,2017-01-11,28,1026.51,3.7,2017
furniture1,furniture_decor,2018-01-01,2,76.8,3.7,2018
furniture1,furniture_decor,2018-01-02,9,345.6,3.7,2018
furniture1,furniture_decor,2018-01-03,17,601.8,3.7,2018
furniture1,furniture_decor,2018-01-04,17,595.0,3.7,2018
furniture1,furniture_decor,2018-01-05,11,385.0,3.7,2018
furniture1,furniture_decor,2018-01-06,13,455.0,3.7,2018
furniture1,furniture_decor,2018-01-07,10,350.0,3.7,2018
furniture1,furniture_decor,2018-01-08,16,560.0,3.7,2018
health2,health_beauty,2017-01-08,6,1950.0,4.2,2017
health2,health_beauty,2017-01-09,11,3575.0,4.2,2017
health2,health_beauty,2017-01-10,2,650.0,4.2,2017
health2,health_beauty,2017-01-11,12,3900.0,4.2,2017
health2,health_beauty,2017-01-12,6,1950.0,4.2,2017
health2,health_beauty,2018-01-01,10,3250.0,4.2,2018
health2,health_beauty,2018-01-02,23,7475.0,4.2,2018
health2,health_beauty,2018-01-03,28,9125.0,4.2,2018
health2,health_beauty,2018-01-04,21,6930.0,4.2,2018
health2,health_beauty,2018-01-05,19,6270.0,4.2,2018
health2,health_beauty,2018-01-06,16,5280.0,4.2,2018
health2,health_beauty,2018-01-07,13,4290.0,4.2,2018
health2,health_beauty,2018-01-08,28,9240.0,4.2,2018
garden1,garden_tools,2017-01-02,1,99.99,4.3,2017
garden1,garden_tools,2017-01-03,5,499.95,4.3,2017
garden1,garden_tools,2017-01-05,4,439.96,4.3,2017
garden1,garden_tools,2017-01-06,6,659.94,4.3,2017
garden1,garden_tools,2017-01-07,1,120.0,4.3,2017
garden1,garden_tools,2017-01-08,2,240.0,4.3,2017
garden1,garden_tools,2017-01-09,7,735.0,4.3,2017
garden1,garden_tools,2017-01-10,17,1619.93,4.3,2017
garden1,garden_tools,2017-01-11,28,2519.72,4.3,2017
garden1,garden_tools,2017-01-12,27,2429.73,4.3,2017
garden1,garden_tools,2018-01-01,11,1405.0,4.3,2018
garden1,garden_tools,2018-01-02,7,840.0,4.3,2018
garden1,garden_tools,2018-01-03,6,660.0,4.3,2018
garden1,garden_tools,2018-01-04,5,550.0,4.3,2018
garden1,garden_tools,2018-01-05,2,220.0,4.3,2018
garden1,garden_tools,2018-01-06,6,539.94,4.3,2018
garden1,garden_tools,2018-01-07,7,699.93,4.3,2018
garden1,garden_tools,2018-01-08,6,589.94,4.3,2018
cool1,cool_stuff,2017-01-02,7,599.93,4.2,2017
cool1,cool_stuff,2017-01-03,14,1399.86,4.2,2017
cool1,cool_stuff,2017-01-04,17,1699.83,4.2,2017
cool1,cool_stuff,2017-01-05,22,2199.78,4.2,2017
cool1,cool_stuff,2017-01-06,14,1399.86,4.2,2017
cool1,cool_stuff,2017-01-07,11,1099.89,4.2,2017
cool1,cool_stuff,2017-01-08,14,1399.86,4.2,2017
cool1,cool_stuff,2017-01-09,3,299.97,4.2,2017
cool1,cool_stuff,2017-01-10,2,199.98,4.2,2017
cool1,cool_stuff,2017-01-11,4,399.96,4.2,2017
cool1,cool_stuff,2017-01-12,3,299.97,4.2,2017
cool1,cool_stuff,2018-01-01,3,299.97,4.2,2018
cool1,cool_stuff,2018-01-02,1,99.99,4.2,2018
cool1,cool_stuff,2018-01-03,2,199.98,4.2,2018
cool1,cool_stuff,2018-01-04,3,269.59,4.2,2018
computers4,computers_accessories,2017-01-02,3,479.97,4.2,2017
computers4,computers_accessories,2017-01-03,3,479.97,4.2,2017
computers4,computers_accessories,2017-01-04,5,699.95,4.2,2017
computers4,computers_accessories,2017-01-06,3,479.97,4.2,2017
computers4,computers_accessories,2017-01-07,6,839.94,4.2,2017
computers4,computers_accessories,2017-01-08,7,1019.93,4.2,2017
computers4,computers_accessories,2017-01-09,11,1679.89,4.2,2017
computers4,computers_accessories,2017-01-10,17,2629.83,4.2,2017
computers4,computers_accessories,2017-01-11,18,2699.82,4.2,2017
computers4,computers_accessories,2017-01-12,23,3449.77,4.2,2017
computers4,computers_accessories,2018-01-01,43,6746.9,4.2,2018
computers4,computers_accessories,2018-01-02,31,4619.0,4.2,2018
computers4,computers_accessories,2018-01-03,44,5986.0,4.2,2018
computers4,computers_accessories,2018-01-04,56,6764.0,4.2,2018
computers4,computers_accessories,2018-01-05,25,2975.0,4.2,2018
computers4,computers_accessories,2018-01-06,27,3086.76,4.2,2018
computers4,computers_accessories,2018-01-07,9,1079.91,4.2,2018
computers4,computers_accessories,2018-01-08,10,1199.9,4.2,2018
watches7,watches_gifts,2017-01-08,2,678.0,3.7,2017
watches7,watches_gifts,2017-01-09,1,339.0,3.7,2017
watches7,watches_gifts,2017-01-10,10,3461.58,3.7,2017
watches7,watches_gifts,2017-01-11,9,3111.36,3.7,2017
watches7,watches_gifts,2017-01-12,11,3836.8,3.7,2017
watches7,watches_gifts,2018-01-01,1,339.9,3.7,2018
watches7,watches_gifts,2018-01-02,5,1735.0,3.7,2018
watches7,watches_gifts,2018-01-03,6,1847.0,3.7,2018
watches7,watches_gifts,2018-01-04,6,1684.0,3.7,2018
watches7,watches_gifts,2018-01-05,23,5956.3,3.7,2018
watches7,watches_gifts,2018-01-06,4,983.6,3.7,2018
watches7,watches_gifts,2018-01-07,45,7651.27,3.7,2018
computers3,computers_accessories,2017-01-05,15,2715.7,4.2,2017
computers3,computers_accessories,2017-01-06,15,2247.72,4.2,2017
computers3,computers_accessories,2017-01-07,4,584.77,4.2,2017
computers3,computers_accessories,2017-01-08,13,1884.45,4.2,2017
computers3,computers_accessories,2017-01-09,12,1656.87,4.2,2017
computers3,computers_accessories,2017-01-10,16,2206.4,4.2,2017
computers3,computers_accessories,2017-01-11,18,2482.2,4.2,2017
computers3,computers_accessories,2017-01-12,2,269.8,4.2,2017
computers3,computers_accessories,2018-01-01,5,665.0,4.2,2018
computers3,computers_accessories,2018-01-02,3,398.91,4.2,2018
health4,health_beauty,2017-01-10,1,29.9,4.5,2017
health4,health_beauty,2017-01-11,6,179.4,4.5,2017
health4,health_beauty,2017-01-12,6,179.4,4.5,2017
health4,health_beauty,2018-01-01,15,448.5,4.5,2018
health4,health_beauty,2018-01-02,16,478.4,4.5,2018
health4,health_beauty,2018-01-03,11,328.9,4.5,2018
health4,health_beauty,2018-01-04,22,657.8,4.5,2018
health4,health_beauty,2018-01-05,22,657.8,4.5,2018
health4,health_beauty,2018-01-06,7,209.3,4.5,2018
health4,health_beauty,2018-01-07,18,538.2,4.5,2018
health4,health_beauty,2018-01-08,13,388.7,4.5,2018
watches1,watches_gifts,2017-01-03,5,1205.03,3.8,2017
watches1,watches_gifts,2017-01-04,3,766.83,3.8,2017
watches1,watches_gifts,2017-01-06,5,925.0,3.8,2017
watches1,watches_gifts,2017-01-07,10,1973.83,3.8,2017
watches1,watches_gifts,2017-01-08,15,2698.5,3.8,2017
watches1,watches_gifts,2017-01-09,20,3291.4,3.8,2017
watches1,watches_gifts,2017-01-10,4,929.96,3.8,2017
watches1,watches_gifts,2017-01-11,18,3139.8,3.8,2017
watches1,watches_gifts,2017-01-12,5,929.8,3.8,2017
watches1,watches_gifts,2018-01-01,2,398.0,3.8,2018
watches1,watches_gifts,2018-01-02,6,1092.0,3.8,2018
watches1,watches_gifts,2018-01-03,32,4860.11,3.8,2018
watches1,watches_gifts,2018-01-04,9,1351.2,3.8,2018
watches1,watches_gifts,2018-01-05,32,4241.0,3.8,2018
watches1,watches_gifts,2018-01-06,15,2073.3,3.8,2018
watches1,watches_gifts,2018-01-07,2,310.0,3.8,2018
watches1,watches_gifts,2018-01-08,11,1601.06,3.8,2018
computers2,computers_accessories,2017-01-11,1,109.9,3.5,2017
computers2,computers_accessories,2017-01-12,12,1318.8,3.5,2017
computers2,computers_accessories,2018-01-01,29,2831.55,3.5,2018
computers2,computers_accessories,2018-01-02,71,5581.8,3.5,2018
computers2,computers_accessories,2018-01-03,27,2187.3,3.5,2018
computers2,computers_accessories,2018-01-04,13,1042.9,3.5,2018
computers2,computers_accessories,2018-01-05,11,876.9,3.5,2018
computers2,computers_accessories,2018-01-06,10,789.0,3.5,2018
computers2,computers_accessories,2018-01-07,7,545.3,3.5,2018
computers2,computers_accessories,2018-01-08,2,155.8,3.5,2018
bed4,bed_bath_table,2017-01-10,29,1331.1,4.2,2017
bed4,bed_bath_table,2017-01-11,32,1421.67,4.2,2017
bed4,bed_bath_table,2017-01-12,12,550.8,4.2,2017
bed4,bed_bath_table,2018-01-01,19,872.1,4.2,2018
bed4,bed_bath_table,2018-01-02,16,734.4,4.2,2018
bed4,bed_bath_table,2018-01-03,8,383.2,4.2,2018
bed4,bed_bath_table,2018-01-04,7,335.3,4.2,2018
bed4,bed_bath_table,2018-01-05,2,95.8,4.2,2018
bed4,bed_bath_table,2018-01-06,4,191.6,4.2,2018
bed4,bed_bath_table,2018-01-07,2,95.8,4.2,2018
bed5,bed_bath_table,2017-01-05,1,215.0,4.4,2017
bed5,bed_bath_table,2017-01-06,10,2090.0,4.4,2017
bed5,bed_bath_table,2017-01-07,59,12095.0,4.4,2017
bed5,bed_bath_table,2017-01-08,52,10375.0,4.4,2017
bed5,bed_bath_table,2017-01-09,32,5222.36,4.4,2017
